address,district,street,house_number,coords,area,full_price,weighted_price,lat,lon,is_correct,distr
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939848,30.352916",266.0,95100000,357518,59.939848,30.352916,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Центральный;наб. Реки Мойки;д.6,район Центральный,наб. Реки Мойки,д.6,"59.941691,30.322938",240.0,99000000,412500,59.94169100000001,30.322938,1,"МО №77 ""Дворцовый"""
Санкт-Петербург;район Центральный;Малая Конюшенная ул.;д.7,район Центральный,Малая Конюшенная ул.,д.7,"59.936778,30.324699",218.0,100000000,458715,59.936778,30.324699,1,"МО №77 ""Дворцовый"""
Санкт-Петербург;район Петроградский;Барочная ул.;д.12,район Петроградский,Барочная ул.,д.12,"59.969263,30.288002",264.0,100000000,378787,59.969263,30.288002,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Центральный;ул. Маяковского;д.36-38,район Центральный,ул. Маяковского,д.36-38,"59.940465,30.354873",370.0,100000000,270270,59.940465,30.354873,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Центральный;ул. Рубинштейна;д.5,район Центральный,ул. Рубинштейна,д.5,"59.931576,30.345189",591.1,100000000,169176,59.931576,30.345189,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Центральный;пер. Басков;д.2,район Центральный,пер. Басков,д.2,"59.939789,30.353166",370.0,103000000,278378,59.93978900000001,30.353166,1,"МО №79 ""Литейный"""
Санкт-Петербург;район Центральный;Тульская ул.;д.2,район Центральный,Тульская ул.,д.2,"59.944530,30.387922",393.0,105000000,267175,59.94453000000001,30.387922,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Петроградский;2-я Березовая аллея;д.13-15,район Петроградский,2-я Березовая аллея,д.13-15,"59.980668,30.289026",255.0,109000000,427450,59.98066800000001,30.289026,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;район Петроградский;2-я Березовая аллея;д.13-15,район Петроградский,2-я Березовая аллея,д.13-15,"59.980668,30.289026",289.6,109000000,376381,59.98066800000001,30.289026,1,"МО №63 ""Чкаловское"""
Санкт-Петербург;пос. Репино;район Курортный;Приморское ш.;д.424,район Курортный,Приморское ш.,д.424,"60.163454,29.858904",272.0,116000000,426470,60.163454,29.858904,1,"МО ""п. Репино"""
Санкт-Петербург;район Центральный;Миллионная ул.;д.23,район Центральный,Миллионная ул.,д.23,"59.942962,30.321662",100.0,15000000,150000,59.942962,30.321662,1,"МО №77 ""Дворцовый"""
Санкт-Петербург;район Адмиралтейский;ул. Глинки;д.3-5-7,район Адмиралтейский,ул. Глинки,д.3-5-7,"59.926959,30.295620",161.0,15000000,93167,59.926959,30.29562,1,"МО №3 ""Адмиралтейский"""
Санкт-Петербург;район Петроградский;Большая Монетная ул.;д.23,район Петроградский,Большая Монетная ул.,д.23,"59.962413,30.322920",168.0,14990000,89226,59.962413,30.32292,1,"МО №60 ""Посадский"""
Санкт-Петербург;район Центральный;2-я Советская ул.;д.12,район Центральный,2-я Советская ул.,д.12,"59.931549,30.369929",142.5,15000000,105270,59.931549,30.369929,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Центральный;Невский просп.;д.95,район Центральный,Невский просп.,д.95,"59.930187,30.366479",144.2,15000000,104022,59.930187,30.366479,1,"МО №81 ""Лиговка-Ямская"""
Санкт-Петербург;район Василеостровский;просп. Большой Васильевского острова;д.60,район Василеостровский,просп. Большой Васильевского острова,д.60,"59.933541,30.265383",160.0,15000000,93750,59.93354100000001,30.265383,1,МО №7
Санкт-Петербург;район Петроградский;Большая Пушкарская ул.;д.28,район Петроградский,Большая Пушкарская ул.,д.28,"59.959043,30.303669",162.4,15000000,92364,59.95904300000001,30.303669,1,"МО №59 ""Кронверкское"""
Санкт-Петербург;район Адмиралтейский;ул. Союза печатников;д.10,район Адмиралтейский,ул. Союза печатников,д.10,"59.923482,30.293123",160.0,15000000,93750,59.92348199999999,30.293123,1,"МО №1 ""Коломна"""
Санкт-Петербург;район Центральный;пер. Джамбула;д.21,район Центральный,пер. Джамбула,д.21,"59.924420,30.337014",148.2,15200000,102564,59.92442,30.337014,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Адмиралтейский;Галерная ул.;д.8,район Адмиралтейский,Галерная ул.,д.8,"59.934700,30.299636",152.9,15290000,100000,59.9347,30.299636,1,"МО №3 ""Адмиралтейский"""
Санкт-Петербург;район Центральный;Колокольная ул.;д.5,район Центральный,Колокольная ул.,д.5,"59.928447,30.350453",179.0,15350000,85754,59.928447,30.350453,1,"МО №82 ""Владимирский"""
Санкт-Петербург;район Василеостровский;ул. Шкиперский проток;д.20,район Василеостровский,ул. Шкиперский проток,д.20,"59.936544,30.219739",155.8,15300000,98202,59.936544,30.219739,1,"МО №9 ""Гавань"""
Санкт-Петербург;район Центральный;Невский просп.;д.170,район Центральный,Невский просп.,д.170,"59.926409,30.378382",122.1,15500000,126945,59.926409,30.378382,1,"МО №80 ""Смольнинское"""
Санкт-Петербург;район Московский;Варшавская ул.;д.63К1,район Московский,Варшавская ул.,д.63К1,"59.849153,30.314116",137.1,15500000,113056,59.849153,30.314116,1,"МО №46 ""Новоизмайловское"""
Санкт-Петербург;район Выборгский;Шувалово тер.;ул. Береговая;д.18к3,Шувалово тер.,ул. Береговая,д.18к3,"60.059360,30.289233",151.0,15500000,102649,60.05936,30.289233000000007,1,"МО №17 ""Шувалово-Озерки"""
Санкт-Петербург;район Петроградский;Чкаловский просп.;д.14,район Петроградский,Чкаловский просп.,д.14,"59.960408,30.289835",152.0,15500000,101973,59.960408,30.289835,1,"МО №63 ""Чкаловское"""
